"","pKey","itemNum","Correct","Task","OptionChosen"
"3583",320,16,1,"MPV","Answer2"
"3584",320,1,1,"MPV","Answer2"
"3585",320,10,1,"MPV","Answer2"
"3586",320,19,1,"MPV","Answer2"
"3587",320,13,1,"MPV","Answer2"
"3588",320,20,1,"MPV","Answer2"
"3589",320,7,1,"MPV","Answer2"
"3590",320,9,1,"MPV","Answer2"
"3591",320,15,1,"MPV","Answer2"
"3592",320,18,1,"MPV","Answer2"
"3593",320,14,1,"MPV","Answer2"
"3594",320,8,0,"MPV","Answer5"
"3595",320,2,1,"MPV","Answer2"
"3596",320,12,1,"MPV","Answer2"
"3597",320,5,1,"MPV","Answer2"
"3598",320,11,1,"MPV","Answer2"
"3599",320,3,1,"MPV","Answer2"
"3600",320,6,1,"MPV","Answer2"
"3601",322,17,1,"MPV","Answer2"
"3602",322,4,1,"MPV","Answer2"
"3603",322,16,1,"MPV","Answer2"
"3604",322,1,1,"MPV","Answer2"
"3605",322,10,1,"MPV","Answer2"
"3606",322,19,1,"MPV","Answer2"
"3607",322,13,1,"MPV","Answer2"
"3608",322,20,1,"MPV","Answer2"
"3609",322,7,1,"MPV","Answer2"
"3610",322,9,1,"MPV","Answer2"
"3611",322,15,1,"MPV","Answer2"
"3612",322,18,1,"MPV","Answer2"
"3613",322,14,1,"MPV","Answer2"
"3614",322,8,1,"MPV","Answer2"
"3615",322,2,1,"MPV","Answer2"
"3616",322,12,1,"MPV","Answer2"
"3617",322,5,1,"MPV","Answer2"
"3618",322,11,1,"MPV","Answer2"
"3619",322,3,1,"MPV","Answer2"
"3620",322,6,1,"MPV","Answer2"
"3621",323,17,1,"MPV","Answer2"
"3622",323,4,1,"MPV","Answer2"
"3623",323,16,1,"MPV","Answer2"
"3624",323,1,1,"MPV","Answer2"
"3625",323,10,1,"MPV","Answer2"
"3626",323,19,1,"MPV","Answer2"
"3627",323,13,1,"MPV","Answer2"
"3628",323,20,1,"MPV","Answer2"
"3629",323,7,1,"MPV","Answer2"
"3630",323,9,1,"MPV","Answer2"
"3631",323,15,1,"MPV","Answer2"
"3632",323,18,1,"MPV","Answer2"
"3633",323,14,0,"MPV","Answer1"
"3634",323,8,1,"MPV","Answer2"
"3635",323,2,1,"MPV","Answer2"
"3636",323,12,1,"MPV","Answer2"
"3637",323,5,1,"MPV","Answer2"
"3638",323,11,1,"MPV","Answer2"
"3639",323,3,1,"MPV","Answer2"
"3640",323,6,1,"MPV","Answer2"
"3641",324,17,0,"MPV","Answer1"
"3642",324,4,1,"MPV","Answer2"
"3643",324,16,1,"MPV","Answer2"
"3644",324,1,1,"MPV","Answer2"
"3645",324,10,1,"MPV","Answer2"
"3646",324,19,1,"MPV","Answer2"
"3647",324,13,1,"MPV","Answer2"
"3648",324,20,1,"MPV","Answer2"
"3649",324,7,1,"MPV","Answer2"
"3650",324,9,1,"MPV","Answer2"
"3651",324,15,1,"MPV","Answer2"
"3652",324,18,1,"MPV","Answer2"
"3653",324,14,1,"MPV","Answer2"
"3654",324,8,1,"MPV","Answer2"
"3655",324,2,1,"MPV","Answer2"
"3656",324,12,1,"MPV","Answer2"
"3657",324,5,1,"MPV","Answer2"
"3658",324,11,1,"MPV","Answer2"
"3659",324,3,1,"MPV","Answer2"
"3660",324,6,1,"MPV","Answer2"
"3661",325,17,1,"MPV","Answer2"
"3662",325,4,1,"MPV","Answer2"
"3663",325,16,1,"MPV","Answer2"
"3664",325,1,1,"MPV","Answer2"
"3665",325,10,1,"MPV","Answer2"
"3666",325,19,1,"MPV","Answer2"
"3667",325,13,1,"MPV","Answer2"
"3668",325,20,1,"MPV","Answer2"
"3669",325,7,1,"MPV","Answer2"
"3670",325,9,1,"MPV","Answer2"
"3671",325,15,1,"MPV","Answer2"
"3672",325,18,1,"MPV","Answer2"
"3673",325,14,1,"MPV","Answer2"
"3674",325,8,1,"MPV","Answer2"
"3675",325,2,1,"MPV","Answer2"
"3676",325,12,1,"MPV","Answer2"
"3677",325,5,1,"MPV","Answer2"
"3678",325,11,1,"MPV","Answer2"
"3679",325,3,1,"MPV","Answer2"
"3680",325,6,1,"MPV","Answer2"
"3681",327,17,1,"MPV","Answer2"
"3682",327,4,1,"MPV","Answer2"
"3683",327,16,1,"MPV","Answer2"
"3684",327,1,1,"MPV","Answer2"
"3685",327,10,1,"MPV","Answer2"
"3686",327,19,1,"MPV","Answer2"
"3687",327,13,1,"MPV","Answer2"
"3688",327,20,1,"MPV","Answer2"
"3689",327,7,1,"MPV","Answer2"
"3690",327,9,1,"MPV","Answer2"
"3691",327,15,1,"MPV","Answer2"
"3692",327,18,1,"MPV","Answer2"
"3693",327,14,1,"MPV","Answer2"
"3694",327,8,1,"MPV","Answer2"
"3695",327,2,1,"MPV","Answer2"
"3696",327,12,1,"MPV","Answer2"
"3697",327,5,1,"MPV","Answer2"
"3698",327,11,1,"MPV","Answer2"
"3699",327,3,1,"MPV","Answer2"
"3700",327,6,1,"MPV","Answer2"
"3701",329,17,1,"MPV","Answer2"
"3702",329,4,1,"MPV","Answer2"
"3703",329,16,1,"MPV","Answer2"
"3704",329,1,1,"MPV","Answer2"
"3705",329,10,1,"MPV","Answer2"
"3706",329,19,1,"MPV","Answer2"
"3707",329,13,1,"MPV","Answer2"
"3708",329,20,1,"MPV","Answer2"
"3709",329,7,1,"MPV","Answer2"
"3710",329,9,1,"MPV","Answer2"
"3711",329,15,1,"MPV","Answer2"
"3712",329,18,1,"MPV","Answer2"
"3713",329,14,1,"MPV","Answer2"
"3714",329,8,1,"MPV","Answer2"
"3715",329,2,1,"MPV","Answer2"
"3716",329,12,1,"MPV","Answer2"
"3717",329,5,1,"MPV","Answer2"
"3718",329,11,1,"MPV","Answer2"
"3719",329,3,1,"MPV","Answer2"
"3720",329,6,1,"MPV","Answer2"
"3721",33,17,0,"MPV","Answer5"
"3722",33,4,1,"MPV","Answer2"
"3723",33,16,0,"MPV","Answer4"
"3724",33,1,0,"MPV","Answer5"
"3725",33,10,1,"MPV","Answer2"
"3726",33,19,0,"MPV","Answer5"
"3727",33,13,0,"MPV","Answer5"
"3728",33,20,1,"MPV","Answer2"
"3729",33,7,0,"MPV","Answer3"
"3730",33,9,0,"MPV","Answer5"
"3731",33,15,1,"MPV","Answer2"
"3732",33,18,0,"MPV","Answer1"
"3733",33,14,0,"MPV","Answer5"
"3734",33,8,0,"MPV","Answer5"
"3735",33,2,0,"MPV","Answer5"
"3736",33,12,0,"MPV","Answer3"
"3737",33,5,0,"MPV","Answer5"
"3738",33,11,0,"MPV","Answer3"
"3739",33,3,0,"MPV","Answer5"
"3740",33,6,0,"MPV","Answer5"
"3741",330,17,1,"MPV","Answer2"
"3742",330,4,1,"MPV","Answer2"
"3743",330,16,1,"MPV","Answer2"
"3744",330,1,0,"MPV","Answer3"
"3745",330,10,1,"MPV","Answer2"
"3746",330,19,1,"MPV","Answer2"
"3747",330,13,1,"MPV","Answer2"
"3748",330,20,1,"MPV","Answer2"
"3749",330,7,1,"MPV","Answer2"
"3750",330,9,1,"MPV","Answer2"
"3751",330,15,1,"MPV","Answer2"
"3752",330,18,1,"MPV","Answer2"
"3753",330,14,1,"MPV","Answer2"
"3754",330,8,1,"MPV","Answer2"
"3755",330,2,1,"MPV","Answer2"
"3756",330,12,1,"MPV","Answer2"
"3757",330,5,1,"MPV","Answer2"
"3758",330,11,0,"MPV","Answer4"
"3759",330,3,1,"MPV","Answer2"
"3760",330,6,1,"MPV","Answer2"
"3761",334,17,1,"MPV","Answer2"
"3762",334,4,1,"MPV","Answer2"
"3763",334,16,1,"MPV","Answer2"
"3764",334,1,1,"MPV","Answer2"
"3765",334,10,1,"MPV","Answer2"
"3766",334,19,1,"MPV","Answer2"
"3767",334,13,1,"MPV","Answer2"
"3768",334,20,1,"MPV","Answer2"
"3769",334,7,1,"MPV","Answer2"
"3770",334,9,1,"MPV","Answer2"
"3771",334,15,1,"MPV","Answer2"
"3772",334,18,1,"MPV","Answer2"
"3773",334,14,0,"MPV","Answer1"
"3774",334,8,1,"MPV","Answer2"
"3775",334,2,1,"MPV","Answer2"
"3776",334,12,1,"MPV","Answer2"
"3777",334,5,1,"MPV","Answer2"
"3778",334,11,1,"MPV","Answer2"
"3779",334,3,1,"MPV","Answer2"
"3780",334,6,1,"MPV","Answer2"
"3781",335,17,1,"MPV","Answer2"
"3782",335,4,1,"MPV","Answer2"
"3783",335,16,1,"MPV","Answer2"
"3784",335,1,1,"MPV","Answer2"
"3785",335,10,1,"MPV","Answer2"
"3786",335,19,1,"MPV","Answer2"
"3787",335,13,1,"MPV","Answer2"
"3788",335,20,1,"MPV","Answer2"
"3789",335,7,1,"MPV","Answer2"
"3790",335,9,1,"MPV","Answer2"
"3791",335,15,1,"MPV","Answer2"
"3792",335,18,1,"MPV","Answer2"
"3793",335,14,1,"MPV","Answer2"
"3794",335,8,1,"MPV","Answer2"
"3795",335,2,1,"MPV","Answer2"
"3796",335,12,1,"MPV","Answer2"
"3797",335,5,1,"MPV","Answer2"
"3798",335,11,1,"MPV","Answer2"
"3799",335,3,1,"MPV","Answer2"
"3800",335,6,1,"MPV","Answer2"
"3801",336,17,0,"MPV","Answer1"
"3802",336,4,1,"MPV","Answer2"
"3803",336,16,1,"MPV","Answer2"
"3804",336,1,1,"MPV","Answer2"
"3805",336,10,1,"MPV","Answer2"
"3806",336,19,1,"MPV","Answer2"
"3807",336,13,1,"MPV","Answer2"
"3808",336,20,1,"MPV","Answer2"
"3809",336,7,1,"MPV","Answer2"
"3810",336,9,1,"MPV","Answer2"
"3811",336,15,1,"MPV","Answer2"
"3812",336,18,1,"MPV","Answer2"
"3813",336,14,1,"MPV","Answer2"
"3814",336,8,1,"MPV","Answer2"
"3815",336,2,1,"MPV","Answer2"
"3816",336,12,1,"MPV","Answer2"
"3817",336,5,1,"MPV","Answer2"
"3818",336,11,1,"MPV","Answer2"
"3819",336,3,1,"MPV","Answer2"
"3820",336,6,1,"MPV","Answer2"
"3821",337,17,0,"MPV","Answer1"
"3822",337,4,1,"MPV","Answer2"
"3823",337,16,1,"MPV","Answer2"
"3824",337,1,0,"MPV","Answer3"
"3825",337,10,1,"MPV","Answer2"
"3826",337,19,1,"MPV","Answer2"
"3827",337,13,1,"MPV","Answer2"
"3828",337,20,1,"MPV","Answer2"
"3829",337,7,1,"MPV","Answer2"
"3830",337,9,1,"MPV","Answer2"
"3831",337,15,1,"MPV","Answer2"
"3832",337,18,1,"MPV","Answer2"
"3833",337,14,1,"MPV","Answer2"
"3834",337,8,1,"MPV","Answer2"
"3835",337,2,1,"MPV","Answer2"
"3836",337,12,1,"MPV","Answer2"
"3837",337,5,1,"MPV","Answer2"
"3838",337,11,1,"MPV","Answer2"
"3839",337,3,1,"MPV","Answer2"
"3840",337,6,1,"MPV","Answer2"
"3841",338,17,1,"MPV","Answer2"
"3842",338,4,1,"MPV","Answer2"
"3843",338,16,1,"MPV","Answer2"
"3844",338,1,1,"MPV","Answer2"
"3845",338,10,1,"MPV","Answer2"
"3846",338,19,1,"MPV","Answer2"
"3847",338,13,1,"MPV","Answer2"
"3848",338,20,1,"MPV","Answer2"
"3849",338,7,1,"MPV","Answer2"
"3850",338,9,1,"MPV","Answer2"
"3851",338,15,1,"MPV","Answer2"
"3852",338,18,1,"MPV","Answer2"
"3853",338,14,1,"MPV","Answer2"
"3854",338,8,1,"MPV","Answer2"
"3855",338,2,1,"MPV","Answer2"
"3856",338,12,1,"MPV","Answer2"
"3857",338,5,1,"MPV","Answer2"
"3858",338,11,1,"MPV","Answer2"
"3859",338,3,1,"MPV","Answer2"
"3860",338,6,1,"MPV","Answer2"
"3861",339,17,1,"MPV","Answer2"
"3862",339,4,1,"MPV","Answer2"
"3863",339,16,1,"MPV","Answer2"
"3864",339,1,1,"MPV","Answer2"
"3865",339,10,1,"MPV","Answer2"
"3866",339,19,1,"MPV","Answer2"
"3867",339,13,1,"MPV","Answer2"
"3868",339,20,1,"MPV","Answer2"
"3869",339,7,1,"MPV","Answer2"
"3870",339,9,1,"MPV","Answer2"
"3871",339,15,1,"MPV","Answer2"
"3872",339,18,1,"MPV","Answer2"
"3873",339,14,1,"MPV","Answer2"
"3874",339,8,1,"MPV","Answer2"
"3875",339,2,1,"MPV","Answer2"
"3876",339,12,1,"MPV","Answer2"
"3877",339,5,1,"MPV","Answer2"
"3878",339,11,1,"MPV","Answer2"
"3879",339,3,1,"MPV","Answer2"
"3880",339,6,1,"MPV","Answer2"
"3881",34,17,0,"MPV","Answer5"
"3882",34,4,1,"MPV","Answer2"
"3883",34,16,1,"MPV","Answer2"
"3884",34,1,1,"MPV","Answer2"
"3885",34,10,1,"MPV","Answer2"
"3886",34,19,1,"MPV","Answer2"
"3887",34,13,1,"MPV","Answer2"
"3888",34,20,1,"MPV","Answer2"
"3889",34,7,1,"MPV","Answer2"
"3890",34,9,1,"MPV","Answer2"
"3891",34,15,1,"MPV","Answer2"
"3892",34,18,0,"MPV","Answer5"
"3893",34,14,1,"MPV","Answer2"
"3894",34,8,1,"MPV","Answer2"
"3895",34,2,1,"MPV","Answer2"
"3896",34,12,0,"MPV","Answer4"
"3897",34,5,1,"MPV","Answer2"
"3898",34,11,1,"MPV","Answer2"
"3899",34,3,1,"MPV","Answer2"
"3900",34,6,1,"MPV","Answer2"
"3901",340,17,1,"MPV","Answer2"
"3902",340,4,1,"MPV","Answer2"
"3903",340,16,1,"MPV","Answer2"
"3904",340,1,1,"MPV","Answer2"
"3905",340,10,1,"MPV","Answer2"
"3906",340,19,1,"MPV","Answer2"
"3907",340,13,1,"MPV","Answer2"
"3908",340,20,1,"MPV","Answer2"
"3909",340,7,1,"MPV","Answer2"
"3910",340,9,1,"MPV","Answer2"
"3911",340,15,1,"MPV","Answer2"
"3912",340,18,1,"MPV","Answer2"
"3913",340,14,1,"MPV","Answer2"
"3914",340,8,0,"MPV","Answer5"
"3915",340,2,1,"MPV","Answer2"
"3916",340,12,1,"MPV","Answer2"
"3917",340,5,1,"MPV","Answer2"
"3918",340,11,1,"MPV","Answer2"
"3919",340,3,1,"MPV","Answer2"
"3920",340,6,1,"MPV","Answer2"
"3921",342,17,1,"MPV","Answer2"
"3922",342,4,1,"MPV","Answer2"
"3923",342,16,1,"MPV","Answer2"
"3924",342,1,1,"MPV","Answer2"
"3925",342,10,1,"MPV","Answer2"
"3926",342,19,1,"MPV","Answer2"
"3927",342,13,1,"MPV","Answer2"
"3928",342,20,1,"MPV","Answer2"
"3929",342,7,1,"MPV","Answer2"
"3930",342,9,1,"MPV","Answer2"
"3931",342,15,1,"MPV","Answer2"
"3932",342,18,1,"MPV","Answer2"
"3933",342,14,1,"MPV","Answer2"
"3934",342,8,1,"MPV","Answer2"
"3935",342,2,1,"MPV","Answer2"
"3936",342,12,1,"MPV","Answer2"
"3937",342,5,1,"MPV","Answer2"
"3938",342,11,1,"MPV","Answer2"
"3939",342,3,1,"MPV","Answer2"
"3940",342,6,1,"MPV","Answer2"
"3941",343,17,0,"MPV","Answer1"
"3942",343,4,1,"MPV","Answer2"
"3943",343,16,1,"MPV","Answer2"
"3944",343,1,1,"MPV","Answer2"
"3945",343,10,1,"MPV","Answer2"
"3946",343,19,0,"MPV","Answer1"
"3947",343,13,1,"MPV","Answer2"
"3948",343,20,1,"MPV","Answer2"
"3949",343,7,1,"MPV","Answer2"
"3950",343,9,1,"MPV","Answer2"
"3951",343,15,1,"MPV","Answer2"
"3952",343,18,1,"MPV","Answer2"
"3953",343,14,1,"MPV","Answer2"
"3954",343,8,1,"MPV","Answer2"
"3955",343,2,1,"MPV","Answer2"
"3956",343,12,1,"MPV","Answer2"
"3957",343,5,1,"MPV","Answer2"
"3958",343,11,1,"MPV","Answer2"
"3959",343,3,1,"MPV","Answer2"
"3960",343,6,1,"MPV","Answer2"
"3961",344,17,1,"MPV","Answer2"
"3962",344,4,1,"MPV","Answer2"
"3963",344,16,1,"MPV","Answer2"
"3964",344,1,1,"MPV","Answer2"
"3965",344,10,1,"MPV","Answer2"
"3966",344,19,1,"MPV","Answer2"
"3967",344,13,1,"MPV","Answer2"
"3968",344,20,1,"MPV","Answer2"
"3969",344,7,1,"MPV","Answer2"
"3970",344,9,1,"MPV","Answer2"
"3971",344,15,1,"MPV","Answer2"
"3972",344,18,1,"MPV","Answer2"
"3973",344,14,1,"MPV","Answer2"
"3974",344,8,0,"MPV","Answer5"
"3975",344,2,1,"MPV","Answer2"
"3976",344,12,1,"MPV","Answer2"
"3977",344,5,1,"MPV","Answer2"
"3978",344,11,1,"MPV","Answer2"
"3979",344,3,1,"MPV","Answer2"
"3980",344,6,1,"MPV","Answer2"
"3981",345,17,1,"MPV","Answer2"
"3982",345,4,1,"MPV","Answer2"
"3983",345,16,1,"MPV","Answer2"
"3984",345,1,1,"MPV","Answer2"
"3985",345,10,1,"MPV","Answer2"
"3986",345,19,1,"MPV","Answer2"
"3987",345,13,1,"MPV","Answer2"
"3988",345,20,1,"MPV","Answer2"
"3989",345,7,1,"MPV","Answer2"
"3990",345,9,1,"MPV","Answer2"
"3991",345,15,1,"MPV","Answer2"
"3992",345,18,1,"MPV","Answer2"
"3993",345,14,1,"MPV","Answer2"
"3994",345,8,1,"MPV","Answer2"
"3995",345,2,1,"MPV","Answer2"
"3996",345,12,1,"MPV","Answer2"
"3997",345,5,1,"MPV","Answer2"
"3998",345,11,1,"MPV","Answer2"
"3999",345,3,1,"MPV","Answer2"
"4000",345,6,1,"MPV","Answer2"
"4001",346,17,1,"MPV","Answer2"
"4002",346,4,1,"MPV","Answer2"
"4003",346,16,1,"MPV","Answer2"
"4004",346,1,1,"MPV","Answer2"
"4005",346,10,1,"MPV","Answer2"
"4006",346,19,1,"MPV","Answer2"
"4007",346,13,1,"MPV","Answer2"
"4008",346,20,1,"MPV","Answer2"
"4009",346,7,1,"MPV","Answer2"
"4010",346,9,1,"MPV","Answer2"
"4011",346,15,1,"MPV","Answer2"
"4012",346,18,1,"MPV","Answer2"
"4013",346,14,1,"MPV","Answer2"
"4014",346,8,1,"MPV","Answer2"
"4015",346,2,1,"MPV","Answer2"
"4016",346,12,1,"MPV","Answer2"
"4017",346,5,1,"MPV","Answer2"
"4018",346,11,1,"MPV","Answer2"
"4019",346,3,1,"MPV","Answer2"
"4020",346,6,1,"MPV","Answer2"
"4021",347,17,1,"MPV","Answer2"
"4022",347,4,1,"MPV","Answer2"
"4023",347,16,1,"MPV","Answer2"
"4024",347,1,1,"MPV","Answer2"
"4025",347,10,1,"MPV","Answer2"
"4026",347,19,1,"MPV","Answer2"
"4027",347,13,1,"MPV","Answer2"
"4028",347,20,1,"MPV","Answer2"
"4029",347,7,1,"MPV","Answer2"
"4030",347,9,1,"MPV","Answer2"
"4031",347,15,1,"MPV","Answer2"
"4032",347,18,1,"MPV","Answer2"
"4033",347,14,1,"MPV","Answer2"
"4034",347,8,1,"MPV","Answer2"
"4035",347,2,1,"MPV","Answer2"
"4036",347,12,1,"MPV","Answer2"
"4037",347,5,1,"MPV","Answer2"
"4038",347,11,1,"MPV","Answer2"
"4039",347,3,1,"MPV","Answer2"
"4040",347,6,1,"MPV","Answer2"
"4041",348,17,1,"MPV","Answer2"
"4042",348,4,1,"MPV","Answer2"
"4043",348,16,1,"MPV","Answer2"
"4044",348,1,1,"MPV","Answer2"
"4045",348,10,1,"MPV","Answer2"
"4046",348,19,1,"MPV","Answer2"
"4047",348,13,1,"MPV","Answer2"
"4048",348,20,1,"MPV","Answer2"
"4049",348,7,1,"MPV","Answer2"
"4050",348,9,1,"MPV","Answer2"
"4051",348,15,1,"MPV","Answer2"
"4052",348,18,1,"MPV","Answer2"
"4053",348,14,1,"MPV","Answer2"
"4054",348,8,1,"MPV","Answer2"
"4055",348,2,1,"MPV","Answer2"
"4056",348,12,1,"MPV","Answer2"
"4057",348,5,1,"MPV","Answer2"
"4058",348,11,1,"MPV","Answer2"
"4059",348,3,1,"MPV","Answer2"
"4060",348,6,1,"MPV","Answer2"
"4061",349,17,1,"MPV","Answer2"
"4062",349,4,1,"MPV","Answer2"
"4063",349,16,1,"MPV","Answer2"
"4064",349,1,1,"MPV","Answer2"
"4065",349,10,1,"MPV","Answer2"
"4066",349,19,1,"MPV","Answer2"
"4067",349,13,1,"MPV","Answer2"
"4068",349,20,1,"MPV","Answer2"
"4069",349,7,1,"MPV","Answer2"
"4070",349,9,1,"MPV","Answer2"
"4071",349,15,0,"MPV","Answer3"
"4072",349,18,1,"MPV","Answer2"
"4073",349,14,1,"MPV","Answer2"
"4074",349,8,1,"MPV","Answer2"
"4075",349,2,1,"MPV","Answer2"
"4076",349,12,1,"MPV","Answer2"
"4077",349,5,1,"MPV","Answer2"
"4078",349,11,1,"MPV","Answer2"
"4079",349,3,1,"MPV","Answer2"
"4080",349,6,1,"MPV","Answer2"
"4081",35,17,0,"MPV","Answer1"
"4082",35,4,1,"MPV","Answer2"
"4083",35,16,1,"MPV","Answer2"
"4084",35,1,1,"MPV","Answer2"
"4085",35,10,1,"MPV","Answer2"
"4086",35,19,1,"MPV","Answer2"
"4087",35,13,1,"MPV","Answer2"
"4088",35,20,1,"MPV","Answer2"
"4089",35,7,1,"MPV","Answer2"
"4090",35,9,1,"MPV","Answer2"
"4091",35,15,1,"MPV","Answer2"
"4092",35,18,1,"MPV","Answer2"
"4093",35,14,1,"MPV","Answer2"
"4094",35,8,1,"MPV","Answer2"
"4095",35,2,1,"MPV","Answer2"
"4096",35,12,1,"MPV","Answer2"
"4097",35,5,1,"MPV","Answer2"
"4098",35,11,0,"MPV","Answer4"
"4099",35,3,1,"MPV","Answer2"
"4100",35,6,1,"MPV","Answer2"
"4101",350,17,1,"MPV","Answer2"
"4102",350,4,0,"MPV","Answer1"
"4103",350,16,1,"MPV","Answer2"
"4104",350,1,1,"MPV","Answer2"
"4105",350,10,1,"MPV","Answer2"
"4106",350,19,1,"MPV","Answer2"
"4107",350,13,1,"MPV","Answer2"
"4108",350,20,1,"MPV","Answer2"
"4109",350,7,1,"MPV","Answer2"
"4110",350,9,1,"MPV","Answer2"
"4111",350,15,1,"MPV","Answer2"
"4112",350,18,1,"MPV","Answer2"
"4113",350,14,1,"MPV","Answer2"
"4114",350,8,0,"MPV","Answer5"
"4115",350,2,1,"MPV","Answer2"
"4116",350,12,1,"MPV","Answer2"
"4117",350,5,1,"MPV","Answer2"
"4118",350,11,0,"MPV","Answer4"
"4119",350,3,1,"MPV","Answer2"
"4120",350,6,1,"MPV","Answer2"
"4121",351,17,1,"MPV","Answer2"
"4122",351,4,1,"MPV","Answer2"
"4123",351,16,1,"MPV","Answer2"
"4124",351,1,1,"MPV","Answer2"
"4125",351,10,1,"MPV","Answer2"
"4126",351,19,1,"MPV","Answer2"
"4127",351,13,1,"MPV","Answer2"
"4128",351,20,1,"MPV","Answer2"
"4129",351,7,1,"MPV","Answer2"
"4130",351,9,1,"MPV","Answer2"
"4131",351,15,1,"MPV","Answer2"
"4132",351,18,1,"MPV","Answer2"
"4133",351,14,1,"MPV","Answer2"
"4134",351,8,0,"MPV","Answer5"
"4135",351,2,0,"MPV","Answer4"
"4136",351,12,1,"MPV","Answer2"
"4137",351,5,1,"MPV","Answer2"
"4138",351,11,1,"MPV","Answer2"
"4139",351,3,1,"MPV","Answer2"
"4140",351,6,1,"MPV","Answer2"
"4141",352,17,1,"MPV","Answer2"
"4142",352,4,1,"MPV","Answer2"
"4143",352,16,1,"MPV","Answer2"
"4144",352,1,1,"MPV","Answer2"
"4145",352,10,1,"MPV","Answer2"
"4146",352,19,1,"MPV","Answer2"
"4147",352,13,1,"MPV","Answer2"
"4148",352,20,1,"MPV","Answer2"
"4149",352,7,1,"MPV","Answer2"
"4150",352,9,1,"MPV","Answer2"
"4151",352,15,1,"MPV","Answer2"
"4152",352,18,1,"MPV","Answer2"
"4153",352,14,1,"MPV","Answer2"
"4154",352,8,1,"MPV","Answer2"
"4155",352,2,1,"MPV","Answer2"
"4156",352,12,1,"MPV","Answer2"
"4157",352,5,1,"MPV","Answer2"
"4158",352,11,0,"MPV","Answer4"
"4159",352,3,1,"MPV","Answer2"
"4160",352,6,0,"MPV","Answer4"
"4161",353,17,1,"MPV","Answer2"
"4162",353,4,1,"MPV","Answer2"
"4163",353,16,1,"MPV","Answer2"
"4164",353,1,1,"MPV","Answer2"
"4165",353,10,1,"MPV","Answer2"
"4166",353,19,1,"MPV","Answer2"
"4167",353,13,1,"MPV","Answer2"
"4168",353,20,1,"MPV","Answer2"
"4169",353,7,1,"MPV","Answer2"
"4170",353,9,1,"MPV","Answer2"
"4171",353,15,1,"MPV","Answer2"
"4172",353,18,1,"MPV","Answer2"
"4173",353,14,1,"MPV","Answer2"
"4174",353,8,1,"MPV","Answer2"
"4175",353,2,1,"MPV","Answer2"
"4176",353,12,1,"MPV","Answer2"
"4177",353,5,1,"MPV","Answer2"
"4178",353,11,1,"MPV","Answer2"
"4179",353,3,1,"MPV","Answer2"
"4180",353,6,1,"MPV","Answer2"
"4181",354,17,1,"MPV","Answer2"
"4182",354,4,1,"MPV","Answer2"
"4183",354,16,1,"MPV","Answer2"
"4184",354,1,1,"MPV","Answer2"
"4185",354,10,1,"MPV","Answer2"
"4186",354,19,1,"MPV","Answer2"
"4187",354,13,1,"MPV","Answer2"
"4188",354,20,1,"MPV","Answer2"
"4189",354,7,1,"MPV","Answer2"
"4190",354,9,1,"MPV","Answer2"
"4191",354,15,1,"MPV","Answer2"
"4192",354,18,1,"MPV","Answer2"
"4193",354,14,1,"MPV","Answer2"
"4194",354,8,1,"MPV","Answer2"
"4195",354,2,1,"MPV","Answer2"
"4196",354,12,1,"MPV","Answer2"
"4197",354,5,1,"MPV","Answer2"
"4198",354,11,0,"MPV","Answer4"
"4199",354,3,1,"MPV","Answer2"
"4200",354,6,1,"MPV","Answer2"
"4201",355,17,0,"MPV","Answer1"
"4202",355,4,1,"MPV","Answer2"
"4203",355,16,1,"MPV","Answer2"
"4204",355,1,1,"MPV","Answer2"
"4205",355,10,1,"MPV","Answer2"
"4206",355,19,1,"MPV","Answer2"
"4207",355,13,1,"MPV","Answer2"
"4208",355,20,1,"MPV","Answer2"
"4209",355,7,1,"MPV","Answer2"
"4210",355,9,1,"MPV","Answer2"
"4211",355,15,1,"MPV","Answer2"
"4212",355,18,1,"MPV","Answer2"
"4213",355,14,1,"MPV","Answer2"
"4214",355,8,1,"MPV","Answer2"
"4215",355,2,0,"MPV","Answer4"
"4216",355,12,1,"MPV","Answer2"
"4217",355,5,1,"MPV","Answer2"
"4218",355,11,1,"MPV","Answer2"
"4219",355,3,1,"MPV","Answer2"
"4220",355,6,1,"MPV","Answer2"
"4221",356,17,1,"MPV","Answer2"
"4222",356,4,1,"MPV","Answer2"
"4223",356,16,1,"MPV","Answer2"
"4224",356,1,1,"MPV","Answer2"
"4225",356,10,1,"MPV","Answer2"
"4226",356,19,1,"MPV","Answer2"
"4227",356,13,1,"MPV","Answer2"
"4228",356,20,1,"MPV","Answer2"
"4229",356,7,1,"MPV","Answer2"
"4230",356,9,1,"MPV","Answer2"
"4231",356,15,1,"MPV","Answer2"
"4232",356,18,1,"MPV","Answer2"
"4233",356,14,1,"MPV","Answer2"
"4234",356,8,0,"MPV","Answer5"
"4235",356,2,1,"MPV","Answer2"
"4236",356,12,1,"MPV","Answer2"
"4237",356,5,1,"MPV","Answer2"
"4238",356,11,1,"MPV","Answer2"
"4239",356,3,1,"MPV","Answer2"
"4240",356,6,1,"MPV","Answer2"
"4241",357,17,1,"MPV","Answer2"
"4242",357,4,1,"MPV","Answer2"
"4243",357,16,1,"MPV","Answer2"
"4244",357,1,1,"MPV","Answer2"
"4245",357,10,1,"MPV","Answer2"
"4246",357,19,1,"MPV","Answer2"
"4247",357,13,1,"MPV","Answer2"
